Id,Name,Year,Gender,State,Count
53350,Glendora,1957,F,AL,8
53351,Harriett,1957,F,AL,8
53352,Jacquline,1957,F,AL,8
53353,Jerrie,1957,F,AL,8
53354,Jessica,1957,F,AL,8
53355,Joycelyn,1957,F,AL,8
53356,Juliet,1957,F,AL,8
53357,Larry,1957,F,AL,8
53358,Latanya,1957,F,AL,8
53359,Lora,1957,F,AL,8
53360,Lorna,1957,F,AL,8
53361,Lucile,1957,F,AL,8
53362,Marla,1957,F,AL,8
53363,May,1957,F,AL,8
53364,Nanette,1957,F,AL,8
53365,Peggie,1957,F,AL,8
53366,Penelope,1957,F,AL,8
53367,Regenia,1957,F,AL,8
53368,Rhoda,1957,F,AL,8
53369,Roslyn,1957,F,AL,8
53370,Roxanne,1957,F,AL,8
53371,Shelley,1957,F,AL,8
53372,Stacy,1957,F,AL,8
53373,Tamara,1957,F,AL,8
53374,Tara,1957,F,AL,8
53375,Teressa,1957,F,AL,8
53376,Trudy,1957,F,AL,8
53377,Valencia,1957,F,AL,8
53378,Althea,1957,F,AL,7
53379,April,1957,F,AL,7
53380,Bernadette,1957,F,AL,7
53381,Bethany,1957,F,AL,7
53382,Beverley,1957,F,AL,7
53383,Candace,1957,F,AL,7
53384,Caren,1957,F,AL,7
53385,Celeste,1957,F,AL,7
53386,Chandra,1957,F,AL,7
53387,Charlie,1957,F,AL,7
53388,Clarissa,1957,F,AL,7
53389,Clementine,1957,F,AL,7
53390,Colleen,1957,F,AL,7
53391,Darleen,1957,F,AL,7
53392,Deloise,1957,F,AL,7
53393,Delphine,1957,F,AL,7
53394,Dena,1957,F,AL,7
53395,Earline,1957,F,AL,7
53396,Edwina,1957,F,AL,7
53397,Eileen,1957,F,AL,7
53398,Estella,1957,F,AL,7
53399,Faith,1957,F,AL,7
53400,Fran,1957,F,AL,7
53401,Irma,1957,F,AL,7
53402,Jody,1957,F,AL,7
53403,Juliette,1957,F,AL,7
53404,Kaye,1957,F,AL,7
53405,Lana,1957,F,AL,7
53406,Larita,1957,F,AL,7
53407,Lawanda,1957,F,AL,7
53408,Lesia,1957,F,AL,7
53409,Letha,1957,F,AL,7
53410,Letitia,1957,F,AL,7
53411,Louella,1957,F,AL,7
53412,Muriel,1957,F,AL,7
53413,Octavia,1957,F,AL,7
53414,Ola,1957,F,AL,7
53415,Patrice,1957,F,AL,7
53416,Robert,1957,F,AL,7
53417,Rosia,1957,F,AL,7
53418,Tami,1957,F,AL,7
53419,Tracie,1957,F,AL,7
53420,Valarie,1957,F,AL,7
53421,Valeria,1957,F,AL,7
53422,Abbie,1957,F,AL,6
53423,Annetta,1957,F,AL,6
53424,Arnetta,1957,F,AL,6
53425,Camille,1957,F,AL,6
53426,Cheri,1957,F,AL,6
53427,Cherri,1957,F,AL,6
53428,Chiquita,1957,F,AL,6
53429,Cindi,1957,F,AL,6
53430,Daphne,1957,F,AL,6
53431,Dee,1957,F,AL,6
53432,Delinda,1957,F,AL,6
53433,Delorise,1957,F,AL,6
53434,Desiree,1957,F,AL,6
53435,Dona,1957,F,AL,6
53436,Donald,1957,F,AL,6
53437,Dorothea,1957,F,AL,6
53438,Dottie,1957,F,AL,6
53439,Elois,1957,F,AL,6
53440,Harriette,1957,F,AL,6
53441,Inez,1957,F,AL,6
53442,Iola,1957,F,AL,6
53443,Jana,1957,F,AL,6
53444,Janelle,1957,F,AL,6
53445,Jeanie,1957,F,AL,6
53446,Jeri,1957,F,AL,6
53447,Jocelyn,1957,F,AL,6
53448,Katheryn,1957,F,AL,6
53449,Lea,1957,F,AL,6
53450,Leila,1957,F,AL,6
53451,Loretha,1957,F,AL,6
53452,Lorine,1957,F,AL,6
53453,Mandy,1957,F,AL,6
53454,Margo,1957,F,AL,6
53455,Marietta,1957,F,AL,6
53456,Marva,1957,F,AL,6
53457,Mavis,1957,F,AL,6
53458,Meredith,1957,F,AL,6
53459,Myrna,1957,F,AL,6
53460,Nena,1957,F,AL,6
53461,Ouida,1957,F,AL,6
53462,Pamala,1957,F,AL,6
53463,Rebekah,1957,F,AL,6
53464,Reta,1957,F,AL,6
53465,Shawn,1957,F,AL,6
53466,Sherree,1957,F,AL,6
53467,Starla,1957,F,AL,6
53468,Voncile,1957,F,AL,6
53469,Abigail,1957,F,AL,5
53470,Aletha,1957,F,AL,5
53471,Alyce,1957,F,AL,5
53472,Angelyn,1957,F,AL,5
53473,Beryl,1957,F,AL,5
53474,Bridget,1957,F,AL,5
53475,Camellia,1957,F,AL,5
53476,Cathrine,1957,F,AL,5
53477,Celestine,1957,F,AL,5
53478,Christa,1957,F,AL,5
53479,Chrystal,1957,F,AL,5
53480,Claire,1957,F,AL,5
53481,Claudette,1957,F,AL,5
53482,Cordelia,1957,F,AL,5
53483,Curtis,1957,F,AL,5
53484,Danna,1957,F,AL,5
53485,Darnell,1957,F,AL,5
53486,Deanna,1957,F,AL,5
53487,Debroah,1957,F,AL,5
53488,Deena,1957,F,AL,5
53489,Delane,1957,F,AL,5
53490,Dell,1957,F,AL,5
53491,Denese,1957,F,AL,5
53492,Dina,1957,F,AL,5
53493,Doreen,1957,F,AL,5
53494,Drusilla,1957,F,AL,5
53495,Eartha,1957,F,AL,5
53496,Elnora,1957,F,AL,5
53497,Gary,1957,F,AL,5
53498,Gay,1957,F,AL,5
53499,Gussie,1957,F,AL,5
53500,Gwenevere,1957,F,AL,5
53501,Irish,1957,F,AL,5
53502,Jeanna,1957,F,AL,5
53503,Joanna,1957,F,AL,5
53504,Johnetta,1957,F,AL,5
53505,Karan,1957,F,AL,5
53506,Karol,1957,F,AL,5
53507,Laurel,1957,F,AL,5
53508,Lauren,1957,F,AL,5
53509,Leanne,1957,F,AL,5
53510,Leesa,1957,F,AL,5
53511,Lottie,1957,F,AL,5
53512,Lovetta,1957,F,AL,5
53513,Lue,1957,F,AL,5
53514,Lyn,1957,F,AL,5
53515,Mabel,1957,F,AL,5
53516,Madelyn,1957,F,AL,5
53517,Marisa,1957,F,AL,5
53518,Miranda,1957,F,AL,5
53519,Nannette,1957,F,AL,5
53520,Neva,1957,F,AL,5
53521,Odessa,1957,F,AL,5
53522,Pauletta,1957,F,AL,5
53523,Phillis,1957,F,AL,5
53524,Phoebe,1957,F,AL,5
53525,Regena,1957,F,AL,5
53526,Retha,1957,F,AL,5
53527,Rochelle,1957,F,AL,5
53528,Roxie,1957,F,AL,5
53529,Shari,1957,F,AL,5
53530,Susanne,1957,F,AL,5
53531,Suzan,1957,F,AL,5
53532,Traci,1957,F,AL,5
53533,Trina,1957,F,AL,5
53534,Vinnie,1957,F,AL,5
53535,Wilhelmina,1957,F,AL,5
53536,William,1957,F,AL,5
53537,Winona,1957,F,AL,5
53538,Zelma,1957,F,AL,5
53539,Mary,1958,F,AL,1044
53540,Linda,1958,F,AL,783
53541,Debra,1958,F,AL,758
53542,Cynthia,1958,F,AL,755
53543,Patricia,1958,F,AL,754
53544,Deborah,1958,F,AL,706
53545,Brenda,1958,F,AL,644
53546,Donna,1958,F,AL,607
53547,Susan,1958,F,AL,602
53548,Kathy,1958,F,AL,593
53549,Pamela,1958,F,AL,564
53550,Barbara,1958,F,AL,541
53551,Sandra,1958,F,AL,510
53552,Sharon,1958,F,AL,505
53553,Karen,1958,F,AL,498
53554,Teresa,1958,F,AL,482
53555,Janice,1958,F,AL,400
53556,Wanda,1958,F,AL,376
53557,Lisa,1958,F,AL,358
53558,Cheryl,1958,F,AL,347
53559,Carolyn,1958,F,AL,335
53560,Shirley,1958,F,AL,325
53561,Debbie,1958,F,AL,323
53562,Cathy,1958,F,AL,294
53563,Judy,1958,F,AL,293
53564,Elizabeth,1958,F,AL,282
53565,Betty,1958,F,AL,279
53566,Carol,1958,F,AL,268
53567,Nancy,1958,F,AL,262
53568,Rebecca,1958,F,AL,248
53569,Sheila,1958,F,AL,248
53570,Rhonda,1958,F,AL,246
53571,Martha,1958,F,AL,245
53572,Angela,1958,F,AL,242
53573,Gloria,1958,F,AL,240
53574,Janet,1958,F,AL,237
53575,Sherry,1958,F,AL,234
53576,Cindy,1958,F,AL,233
53577,Peggy,1958,F,AL,225
53578,Vickie,1958,F,AL,222
53579,Beverly,1958,F,AL,217
53580,Anita,1958,F,AL,214
53581,Dorothy,1958,F,AL,214
53582,Shelia,1958,F,AL,207
53583,Connie,1958,F,AL,194
53584,Joyce,1958,F,AL,194
53585,Laura,1958,F,AL,188
53586,Margaret,1958,F,AL,188
53587,Annie,1958,F,AL,185
53588,Vicki,1958,F,AL,185
53589,Phyllis,1958,F,AL,181
53590,Tammy,1958,F,AL,181
53591,Rita,1958,F,AL,180
53592,Theresa,1958,F,AL,178
53593,Denise,1958,F,AL,167
53594,Diane,1958,F,AL,166
53595,Belinda,1958,F,AL,163
53596,Regina,1958,F,AL,160
53597,Julie,1958,F,AL,156
53598,Glenda,1958,F,AL,153
53599,Annette,1958,F,AL,150
53600,Terri,1958,F,AL,150
53601,Darlene,1958,F,AL,145
53602,Vanessa,1958,F,AL,139
53603,Paula,1958,F,AL,138
53604,Charlotte,1958,F,AL,136
53605,Doris,1958,F,AL,133
53606,Jacqueline,1958,F,AL,133
53607,Virginia,1958,F,AL,131
53608,Catherine,1958,F,AL,130
53609,Rose,1958,F,AL,129
53610,Marilyn,1958,F,AL,128
53611,Robin,1958,F,AL,128
53612,Gwendolyn,1958,F,AL,125
53613,Jo,1958,F,AL,124
53614,Jennifer,1958,F,AL,119
53615,Sarah,1958,F,AL,117
53616,Tina,1958,F,AL,117
53617,Melissa,1958,F,AL,113
53618,Alice,1958,F,AL,107
53619,Myra,1958,F,AL,104
53620,Loretta,1958,F,AL,103
53621,Valerie,1958,F,AL,101
53622,Frances,1958,F,AL,95
53623,Julia,1958,F,AL,94
53624,Sylvia,1958,F,AL,94
53625,Bonnie,1958,F,AL,92
53626,Helen,1958,F,AL,92
53627,Kathryn,1958,F,AL,92
53628,Ruby,1958,F,AL,92
53629,Katherine,1958,F,AL,90
53630,Willie,1958,F,AL,90
53631,Becky,1958,F,AL,89
53632,Christine,1958,F,AL,89
53633,Kim,1958,F,AL,86
53634,Jackie,1958,F,AL,85
53635,Evelyn,1958,F,AL,83
53636,Patsy,1958,F,AL,81
53637,Vivian,1958,F,AL,79
53638,Ann,1958,F,AL,76
53639,Kimberly,1958,F,AL,76
53640,Yvonne,1958,F,AL,76
53641,Melinda,1958,F,AL,73
53642,Rosie,1958,F,AL,72
53643,Anna,1958,F,AL,70
53644,Dianne,1958,F,AL,67
53645,Kay,1958,F,AL,67
53646,Terry,1958,F,AL,67
53647,Bobbie,1958,F,AL,66
53648,Pam,1958,F,AL,66
53649,Stephanie,1958,F,AL,66
53650,Yolanda,1958,F,AL,65
53651,Emma,1958,F,AL,64
53652,Jane,1958,F,AL,64
53653,Vicky,1958,F,AL,64
53654,Melanie,1958,F,AL,62
53655,Amy,1958,F,AL,61
53656,Clara,1958,F,AL,61
53657,Juanita,1958,F,AL,60
53658,Lynn,1958,F,AL,60
53659,Marie,1958,F,AL,60
53660,Veronica,1958,F,AL,60
53661,Elaine,1958,F,AL,59
53662,Gail,1958,F,AL,59
53663,Joan,1958,F,AL,59
53664,Leslie,1958,F,AL,59
53665,Mattie,1958,F,AL,58
53666,Cassandra,1958,F,AL,57
53667,Jan,1958,F,AL,57
53668,Judith,1958,F,AL,55
53669,Edna,1958,F,AL,54
53670,Bertha,1958,F,AL,53
53671,Gina,1958,F,AL,53
53672,Ethel,1958,F,AL,52
53673,Kelly,1958,F,AL,52
53674,Marsha,1958,F,AL,52
53675,Beth,1958,F,AL,51
53676,Carla,1958,F,AL,51
53677,Lillie,1958,F,AL,51
53678,Patti,1958,F,AL,51
53679,Ginger,1958,F,AL,50
53680,Victoria,1958,F,AL,50
53681,Diana,1958,F,AL,49
53682,Kathleen,1958,F,AL,49
53683,Sally,1958,F,AL,49
53684,Suzanne,1958,F,AL,49
53685,Carrie,1958,F,AL,48
53686,Margie,1958,F,AL,48
53687,Ruth,1958,F,AL,48
53688,Mildred,1958,F,AL,47
53689,Sara,1958,F,AL,47
53690,Toni,1958,F,AL,47
53691,Bernice,1958,F,AL,46
53692,Eva,1958,F,AL,46
53693,Norma,1958,F,AL,46
53694,Vera,1958,F,AL,46
53695,Hazel,1958,F,AL,45
53696,Marcia,1958,F,AL,45
53697,Penny,1958,F,AL,45
53698,Priscilla,1958,F,AL,45
53699,Robbie,1958,F,AL,45
53700,Thelma,1958,F,AL,45
53701,Anne,1958,F,AL,44
53702,Audrey,1958,F,AL,44
53703,Emily,1958,F,AL,44
53704,Jacquelyn,1958,F,AL,44
53705,Sherri,1958,F,AL,44
53706,Sheryl,1958,F,AL,44
53707,Delores,1958,F,AL,43
53708,Jeanette,1958,F,AL,43
53709,Marion,1958,F,AL,43
53710,Ramona,1958,F,AL,43
53711,Debora,1958,F,AL,42
53712,Ella,1958,F,AL,42
53713,Geraldine,1958,F,AL,42
53714,Joann,1958,F,AL,42
53715,Lori,1958,F,AL,42
53716,Constance,1958,F,AL,41
53717,Joy,1958,F,AL,41
53718,Michelle,1958,F,AL,41
53719,Minnie,1958,F,AL,41
53720,Dawn,1958,F,AL,40
53721,Georgia,1958,F,AL,40
53722,Johnnie,1958,F,AL,40
53723,Josephine,1958,F,AL,40
53724,Susie,1958,F,AL,40
53725,Charlene,1958,F,AL,38
53726,Edith,1958,F,AL,38
53727,Rosa,1958,F,AL,38
53728,Jean,1958,F,AL,37
53729,Ellen,1958,F,AL,36
53730,Lillian,1958,F,AL,36
53731,Monica,1958,F,AL,36
53732,Sabrina,1958,F,AL,36
53733,Rachel,1958,F,AL,35
53734,Amanda,1958,F,AL,34
53735,Andrea,1958,F,AL,34
53736,Alfreda,1958,F,AL,33
53737,Ida,1958,F,AL,33
53738,Jessie,1958,F,AL,33
53739,Jill,1958,F,AL,33
53740,Mona,1958,F,AL,33
53741,Reba,1958,F,AL,33
53742,Bessie,1958,F,AL,32
53743,Janie,1958,F,AL,32
53744,Maxine,1958,F,AL,32
53745,Renee,1958,F,AL,32
53746,Billie,1958,F,AL,31
53747,Lee,1958,F,AL,31
53748,Lois,1958,F,AL,31
53749,Bonita,1958,F,AL,30
53750,Dana,1958,F,AL,30
53751,Laurie,1958,F,AL,30
53752,Lynda,1958,F,AL,30
53753,Nina,1958,F,AL,30
53754,Deloris,1958,F,AL,29
53755,Gladys,1958,F,AL,29
53756,Jeannie,1958,F,AL,29
53757,Louise,1958,F,AL,29
53758,Sue,1958,F,AL,29
53759,Irene,1958,F,AL,28
53760,Lula,1958,F,AL,28
53761,Patty,1958,F,AL,28
53762,Sherrie,1958,F,AL,28
53763,Wendy,1958,F,AL,28
53764,Angie,1958,F,AL,27
53765,Fannie,1958,F,AL,27
53766,Katrina,1958,F,AL,27
53767,Melody,1958,F,AL,27
53768,Olivia,1958,F,AL,27
53769,Tanya,1958,F,AL,27
53770,Jenny,1958,F,AL,26
53771,Leigh,1958,F,AL,26
53772,Michele,1958,F,AL,26
53773,Tammie,1958,F,AL,26
53774,Terrie,1958,F,AL,26
53775,Angelia,1958,F,AL,25
53776,Daisy,1958,F,AL,25
53777,Dianna,1958,F,AL,25
53778,Dora,1958,F,AL,25
53779,Flora,1958,F,AL,25
53780,Lorraine,1958,F,AL,25
53781,Lucy,1958,F,AL,25
53782,Marian,1958,F,AL,25
53783,Sandy,1958,F,AL,25
53784,Tamara,1958,F,AL,25
53785,Jamie,1958,F,AL,24
53786,Lucille,1958,F,AL,24
53787,Earnestine,1958,F,AL,23
53788,Hattie,1958,F,AL,23
53789,Joanne,1958,F,AL,23
53790,Lydia,1958,F,AL,23
53791,Rosemary,1958,F,AL,23
53792,Beatrice,1958,F,AL,22
53793,Frankie,1958,F,AL,22
53794,Benita,1958,F,AL,21
53795,Carmen,1958,F,AL,21
53796,Claudia,1958,F,AL,21
53797,Freda,1958,F,AL,21
53798,Iris,1958,F,AL,21
53799,Janis,1958,F,AL,21
53800,Jeanne,1958,F,AL,21
53801,Katie,1958,F,AL,21
53802,Mitzi,1958,F,AL,21
53803,Natalie,1958,F,AL,21
53804,Renita,1958,F,AL,21
53805,Sharron,1958,F,AL,21
53806,Unknown,1958,F,AL,21
53807,Velma,1958,F,AL,21
53808,Felecia,1958,F,AL,20
53809,Holly,1958,F,AL,20
53810,Lola,1958,F,AL,20
53811,Lynne,1958,F,AL,20
53812,Malinda,1958,F,AL,20
53813,Mamie,1958,F,AL,20
53814,Maria,1958,F,AL,20
53815,Paulette,1958,F,AL,20
53816,Sonya,1958,F,AL,20
53817,Wilma,1958,F,AL,20
53818,Alisa,1958,F,AL,19
53819,Celia,1958,F,AL,19
53820,Crystal,1958,F,AL,19
53821,Diann,1958,F,AL,19
53822,Essie,1958,F,AL,19
53823,Faye,1958,F,AL,19
53824,Henrietta,1958,F,AL,19
53825,Jennie,1958,F,AL,19
53826,Jessica,1958,F,AL,19
53827,Leah,1958,F,AL,19
53828,Leisa,1958,F,AL,19
53829,Naomi,1958,F,AL,19
53830,Nita,1958,F,AL,19
53831,Pearlie,1958,F,AL,19
53832,Teri,1958,F,AL,19
53833,Alma,1958,F,AL,18
53834,Arlene,1958,F,AL,18
53835,Betsy,1958,F,AL,18
53836,Bettie,1958,F,AL,18
53837,Cora,1958,F,AL,18
53838,Della,1958,F,AL,18
53839,Gayle,1958,F,AL,18
53840,Joni,1958,F,AL,18
53841,Kelley,1958,F,AL,18
53842,Maggie,1958,F,AL,18
53843,Marjorie,1958,F,AL,18
53844,Pauline,1958,F,AL,18
53845,Robyn,1958,F,AL,18
53846,Stella,1958,F,AL,18
53847,Agnes,1958,F,AL,17
53848,Amelia,1958,F,AL,17
53849,Cecilia,1958,F,AL,17
53850,Delois,1958,F,AL,17
53851,Delphine,1958,F,AL,17
53852,Felicia,1958,F,AL,17
53853,Jimmie,1958,F,AL,17
53854,Mae,1958,F,AL,17
53855,Nelda,1958,F,AL,17
53856,Roberta,1958,F,AL,17
53857,Roxanne,1958,F,AL,17
53858,Shannon,1958,F,AL,17
53859,Vickey,1958,F,AL,17
53860,Addie,1958,F,AL,16
53861,Allison,1958,F,AL,16
53862,Bridget,1958,F,AL,16
53863,Cheri,1958,F,AL,16
53864,Christy,1958,F,AL,16
53865,Daphne,1958,F,AL,16
53866,Geneva,1958,F,AL,16
53867,Grace,1958,F,AL,16
53868,Joanna,1958,F,AL,16
53869,June,1958,F,AL,16
53870,Lela,1958,F,AL,16
53871,Lenora,1958,F,AL,16
53872,Lou,1958,F,AL,16
53873,Miriam,1958,F,AL,16
53874,Patrice,1958,F,AL,16
53875,Rosalyn,1958,F,AL,16
53876,Sondra,1958,F,AL,16
53877,Tonya,1958,F,AL,16
53878,Verna,1958,F,AL,16
53879,Candace,1958,F,AL,15
53880,Carole,1958,F,AL,15
53881,Caroline,1958,F,AL,15
53882,Cecelia,1958,F,AL,15
53883,Dixie,1958,F,AL,15
53884,Lana,1958,F,AL,15
53885,Lesa,1958,F,AL,15
53886,Nora,1958,F,AL,15
53887,Rosetta,1958,F,AL,15
53888,Sallie,1958,F,AL,15
53889,Sheree,1958,F,AL,15
53890,Alicia,1958,F,AL,14
53891,Cherry,1958,F,AL,14
53892,Claudette,1958,F,AL,14
53893,Eddie,1958,F,AL,14
53894,Jeannette,1958,F,AL,14
53895,Karla,1958,F,AL,14
53896,Lena,1958,F,AL,14
53897,Melba,1958,F,AL,14
53898,Rosalind,1958,F,AL,14
53899,Shelby,1958,F,AL,14
53900,Tami,1958,F,AL,14
53901,Tommie,1958,F,AL,14
53902,Valarie,1958,F,AL,14
53903,Viola,1958,F,AL,14
53904,Alberta,1958,F,AL,13
53905,Althea,1958,F,AL,13
53906,Bettye,1958,F,AL,13
53907,Ernestine,1958,F,AL,13
53908,Eula,1958,F,AL,13
53909,Eunice,1958,F,AL,13
53910,Freddie,1958,F,AL,13
53911,Jana,1958,F,AL,13
53912,Jannie,1958,F,AL,13
53913,Kitty,1958,F,AL,13
53914,Marlene,1958,F,AL,13
53915,Nellie,1958,F,AL,13
53916,Nettie,1958,F,AL,13
53917,Pat,1958,F,AL,13
53918,Rena,1958,F,AL,13
53919,Selena,1958,F,AL,13
53920,Sonja,1958,F,AL,13
53921,April,1958,F,AL,12
53922,Chandra,1958,F,AL,12
53923,Dinah,1958,F,AL,12
53924,Dorthy,1958,F,AL,12
53925,Earline,1958,F,AL,12
53926,Florence,1958,F,AL,12
53927,Gale,1958,F,AL,12
53928,Harriet,1958,F,AL,12
53929,Jerry,1958,F,AL,12
53930,Karon,1958,F,AL,12
53931,Laverne,1958,F,AL,12
53932,Marcella,1958,F,AL,12
53933,Polly,1958,F,AL,12
53934,Sybil,1958,F,AL,12
53935,Valencia,1958,F,AL,12
53936,Winifred,1958,F,AL,12
53937,Bernadette,1958,F,AL,11
53938,Celeste,1958,F,AL,11
53939,Eleanor,1958,F,AL,11
53940,Eloise,1958,F,AL,11
53941,Freida,1958,F,AL,11
53942,Glinda,1958,F,AL,11
53943,Hilda,1958,F,AL,11
53944,Ivy,1958,F,AL,11
53945,Jerri,1958,F,AL,11
53946,Jewel,1958,F,AL,11
53947,Kathi,1958,F,AL,11
53948,Leesa,1958,F,AL,11
53949,Lucinda,1958,F,AL,11
53950,Lynette,1958,F,AL,11
53951,Marianne,1958,F,AL,11
53952,Ollie,1958,F,AL,11
53953,Portia,1958,F,AL,11
53954,Starla,1958,F,AL,11
53955,Tamela,1958,F,AL,11
53956,Teressa,1958,F,AL,11
53957,Alison,1958,F,AL,10
53958,Avis,1958,F,AL,10
53959,Bobby,1958,F,AL,10
53960,Charles,1958,F,AL,10
53961,Debrah,1958,F,AL,10
53962,Donnie,1958,F,AL,10
53963,Esther,1958,F,AL,10
53964,Eugenia,1958,F,AL,10
53965,Frieda,1958,F,AL,10
53966,Gracie,1958,F,AL,10
53967,Harriett,1958,F,AL,10
53968,Irma,1958,F,AL,10
53969,Jacquline,1958,F,AL,10
53970,Jerrie,1958,F,AL,10
53971,Joe,1958,F,AL,10
53972,Lelia,1958,F,AL,10
53973,Lucretia,1958,F,AL,10
53974,Myrtle,1958,F,AL,10
53975,Odessa,1958,F,AL,10
53976,Ophelia,1958,F,AL,10
53977,Queen,1958,F,AL,10
53978,Sadie,1958,F,AL,10
53979,Saundra,1958,F,AL,10
53980,Teresia,1958,F,AL,10
53981,Tracy,1958,F,AL,10
53982,Vikki,1958,F,AL,10
53983,Ada,1958,F,AL,9
53984,Bernadine,1958,F,AL,9
53985,Callie,1958,F,AL,9
53986,Charlie,1958,F,AL,9
53987,Cherie,1958,F,AL,9
53988,Chris,1958,F,AL,9
53989,Claire,1958,F,AL,9
53990,Colleen,1958,F,AL,9
53991,Danita,1958,F,AL,9
53992,Debby,1958,F,AL,9
53993,Earlene,1958,F,AL,9
53994,Elisabeth,1958,F,AL,9
53995,Elsie,1958,F,AL,9
53996,Greta,1958,F,AL,9
53997,Gwen,1958,F,AL,9
53998,James,1958,F,AL,9
53999,Jeanie,1958,F,AL,9
54000,Kathie,1958,F,AL,9
54001,Lea,1958,F,AL,9
54002,Leona,1958,F,AL,9
54003,Mable,1958,F,AL,9
54004,Marla,1958,F,AL,9
54005,Miranda,1958,F,AL,9
54006,Molly,1958,F,AL,9
54007,Ora,1958,F,AL,9
54008,Renae,1958,F,AL,9
54009,Retha,1958,F,AL,9
54010,Stacy,1958,F,AL,9
54011,Suzan,1958,F,AL,9
54012,Tena,1958,F,AL,9
54013,Valeria,1958,F,AL,9
54014,Vernell,1958,F,AL,9
54015,Violet,1958,F,AL,9
54016,Yvette,1958,F,AL,9
54017,Antoinette,1958,F,AL,8
54018,Corine,1958,F,AL,8
54019,Dale,1958,F,AL,8
54020,Deanna,1958,F,AL,8
54021,Deloise,1958,F,AL,8
54022,Dena,1958,F,AL,8
54023,Dolores,1958,F,AL,8
54024,Elnora,1958,F,AL,8
54025,Fay,1958,F,AL,8
54026,Gay,1958,F,AL,8
54027,Gertrude,1958,F,AL,8
54028,Joycelyn,1958,F,AL,8
54029,Kellie,1958,F,AL,8
54030,Lawanda,1958,F,AL,8
54031,Letha,1958,F,AL,8
54032,Libby,1958,F,AL,8
54033,Lora,1958,F,AL,8
54034,Lorine,1958,F,AL,8
54035,Nadine,1958,F,AL,8
54036,Pattie,1958,F,AL,8
54037,Regenia,1958,F,AL,8
54038,Roslyn,1958,F,AL,8
54039,Ruthie,1958,F,AL,8
54040,Sheena,1958,F,AL,8
54041,Shelley,1958,F,AL,8
54042,Shelly,1958,F,AL,8
54043,Sheri,1958,F,AL,8
54044,Sonia,1958,F,AL,8
54045,Sophia,1958,F,AL,8
54046,Tonia,1958,F,AL,8
54047,Voncile,1958,F,AL,8
54048,Alfredia,1958,F,AL,7
54049,Andretta,1958,F,AL,7
54050,Bennie,1958,F,AL,7
54051,Beverley,1958,F,AL,7
54052,Camellia,1958,F,AL,7
54053,Camille,1958,F,AL,7
54054,Cathryn,1958,F,AL,7
54055,Christina,1958,F,AL,7
54056,Delia,1958,F,AL,7
54057,Denice,1958,F,AL,7
54058,Edwina,1958,F,AL,7
54059,Effie,1958,F,AL,7
54060,Eliza,1958,F,AL,7
54061,Erma,1958,F,AL,7
54062,Estella,1958,F,AL,7
54063,Heidi,1958,F,AL,7
54064,Inez,1958,F,AL,7
54065,Ingrid,1958,F,AL,7
54066,Janette,1958,F,AL,7
54067,Jeri,1958,F,AL,7
54068,Kerry,1958,F,AL,7
54069,Ladonna,1958,F,AL,7
54070,Lesia,1958,F,AL,7
54071,Lessie,1958,F,AL,7
54072,Lizzie,1958,F,AL,7
54073,Lucile,1958,F,AL,7
54074,Madeline,1958,F,AL,7
54075,Maureen,1958,F,AL,7
54076,Michael,1958,F,AL,7
54077,Mollie,1958,F,AL,7
54078,Pamelia,1958,F,AL,7
54079,Rene,1958,F,AL,7
54080,Rhoda,1958,F,AL,7
54081,Rochelle,1958,F,AL,7
54082,Sheron,1958,F,AL,7
54083,Teena,1958,F,AL,7
54084,Tonie,1958,F,AL,7
54085,Tracey,1958,F,AL,7
54086,Venita,1958,F,AL,7
54087,Alyce,1958,F,AL,6
54088,Bettina,1958,F,AL,6
54089,Candy,1958,F,AL,6
54090,Cathleen,1958,F,AL,6
54091,Cindi,1958,F,AL,6
54092,Clarissa,1958,F,AL,6
54093,Cornelia,1958,F,AL,6
54094,Deana,1958,F,AL,6
54095,Easter,1958,F,AL,6
54096,Elisa,1958,F,AL,6
54097,Erin,1958,F,AL,6
54098,Etta,1958,F,AL,6
54099,Fran,1958,F,AL,6
54100,George,1958,F,AL,6
54101,Gertha,1958,F,AL,6
54102,Ina,1958,F,AL,6
54103,Iva,1958,F,AL,6
54104,Jayne,1958,F,AL,6
54105,Jeanetta,1958,F,AL,6
54106,Jeanine,1958,F,AL,6
54107,Jolene,1958,F,AL,6
54108,Karin,1958,F,AL,6
54109,Kaye,1958,F,AL,6
54110,Leola,1958,F,AL,6
54111,Lila,1958,F,AL,6
54112,Liz,1958,F,AL,6
54113,Lorene,1958,F,AL,6
54114,Margo,1958,F,AL,6
54115,Marilynn,1958,F,AL,6
54116,Mavis,1958,F,AL,6
54117,Mickey,1958,F,AL,6
54118,Micki,1958,F,AL,6
54119,Millie,1958,F,AL,6
54120,Mittie,1958,F,AL,6
54121,Nanette,1958,F,AL,6
54122,Neva,1958,F,AL,6
54123,Nona,1958,F,AL,6
54124,Ouida,1958,F,AL,6
54125,Ovetta,1958,F,AL,6
54126,Paige,1958,F,AL,6
54127,Peggie,1958,F,AL,6
54128,Penelope,1958,F,AL,6
54129,Ronda,1958,F,AL,6
54130,Sherron,1958,F,AL,6
54131,Stacey,1958,F,AL,6
54132,Suzette,1958,F,AL,6
54133,Tamra,1958,F,AL,6
54134,Tommy,1958,F,AL,6
